,SEASON,DREB/G,OREB/G,REB/G,PF/G,A/G,TO/G,A/TO,STL/G,BLK/G,player_id
4917,2020,0.4,0.7,1.1,0.4,0.7,0.0,0.0,0.6,0.0,1609
4918,2020,1.1,2.5,3.6,0.8,1.4,0.6,2.1,0.5,0.2,1381
4919,2020,1.0,1.1,2.2,0.9,0.4,1.1,0.3,0.6,0.1,2058
4920,2020,2.9,5.3,8.3,1.5,1.8,2.1,0.9,1.4,0.0,1827
4921,2020,2.8,6.0,8.8,2.9,1.2,1.7,0.7,1.7,0.9,2289
4922,2020,0.9,1.4,2.3,0.5,0.7,0.6,1.1,0.3,0.0,2059
4923,2020,0.3,1.2,1.5,1.7,0.7,1.2,0.6,0.5,0.0,2290
4924,2020,0.0,0.4,0.4,0.3,0.4,0.5,0.8,0.3,0.0,1833
4925,2020,0.8,2.7,3.5,2.0,1.6,3.0,0.5,1.1,0.1,1928
4926,2020,0.6,1.2,1.8,1.3,0.5,1.6,0.3,0.4,0.1,2060
4927,2020,0.3,0.6,0.9,0.6,0.2,0.6,0.4,0.4,0.0,2291
4928,2020,0.0,0.5,0.5,0.8,0.0,1.3,0.0,0.0,0.0,2062
4929,2020,0.6,1.5,2.1,2.1,1.2,2.4,0.5,1.3,0.1,1830
4930,2020,2.2,5.5,7.7,1.5,1.2,2.4,0.5,0.8,0.9,1613
4931,2020,1.7,1.8,3.5,1.7,0.7,1.1,0.6,0.8,0.1,2292
4932,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293
4933,2020,2.7,5.5,8.2,2.2,1.3,2.6,0.5,0.7,0.3,1389
4934,2020,0.0,0.2,0.2,0.2,0.0,0.7,0.0,0.3,0.0,2294
4935,2020,0.4,0.8,1.2,0.8,0.2,0.8,0.3,0.1,0.2,2295
4936,2020,1.3,1.9,3.2,2.0,1.3,1.8,0.7,1.1,0.2,2296
4937,2020,0.2,2.0,2.2,2.2,1.3,2.6,0.5,0.9,0.0,1044
4938,2020,0.7,1.7,2.3,1.5,3.2,5.0,0.6,1.8,0.2,2065
4939,2020,0.7,3.4,4.1,1.7,2.5,2.8,0.9,1.4,0.3,2066
4940,2020,1.4,2.1,3.5,2.9,0.6,2.2,0.3,0.7,0.2,1836
4941,2020,1.0,2.0,3.0,1.7,1.7,2.2,0.8,0.7,0.3,1616
4942,2020,0.4,1.0,1.4,0.7,0.2,0.8,0.2,0.2,0.1,2067
4943,2020,1.4,1.6,3.0,1.5,0.5,1.3,0.3,1.3,0.1,2297
4944,2020,0.4,1.7,2.1,1.4,1.0,2.4,0.4,0.5,0.0,2069
4945,2020,0.6,2.9,3.5,1.5,0.8,2.4,0.3,0.4,0.4,1618
4946,2020,1.0,1.2,2.2,1.4,0.7,1.7,0.4,0.6,0.1,2298
4947,2020,0.9,1.6,2.5,1.1,0.3,0.6,0.5,0.3,0.4,1623
4948,2020,0.9,2.5,3.4,0.9,0.4,0.1,7.0,0.3,0.4,1619
4949,2020,2.4,4.1,6.5,1.7,0.8,1.3,0.6,0.6,0.3,2299
4950,2020,1.9,3.6,5.5,1.5,2.7,2.3,1.2,1.5,0.1,1158
4951,2020,0.6,1.8,2.4,1.6,1.6,1.6,1.0,1.1,0.0,2300
4952,2020,1.8,5.0,6.7,1.2,3.1,1.0,3.0,1.1,1.4,1100
4953,2020,3.0,3.3,6.4,2.5,1.8,2.6,0.7,1.0,0.5,1396
4954,2020,0.3,0.6,0.9,0.1,0.8,0.9,0.9,0.4,0.0,2301
4955,2020,0.4,2.9,3.3,1.6,2.1,2.1,1.0,1.1,0.3,1474
4956,2020,0.3,0.7,1.0,0.6,0.1,0.4,0.3,0.1,0.0,2074
4957,2020,3.2,7.0,10.2,2.2,1.1,2.2,0.5,1.3,0.7,2302
4958,2020,0.3,0.4,0.8,1.0,0.1,1.6,0.1,0.4,0.0,2076
4959,2020,1.2,3.0,4.2,1.2,1.3,1.1,1.1,0.5,0.1,2077
4960,2020,0.6,1.2,1.8,1.1,0.4,0.2,1.7,0.2,0.1,2078
4961,2020,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2079
4962,2020,0.2,0.9,1.1,0.5,0.3,0.5,0.6,0.4,0.1,2080
4963,2020,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,2303
4964,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842
4965,2020,1.8,3.8,5.6,2.1,1.2,2.9,0.4,1.2,0.2,1625
4966,2020,0.3,1.3,1.5,1.1,1.1,1.0,1.1,1.0,0.1,2304
4967,2020,1.2,3.5,4.7,3.0,2.9,2.5,1.2,1.5,0.2,1845
4968,2020,0.2,0.7,0.9,0.7,0.7,0.6,1.1,0.1,0.0,2305
4969,2020,1.5,1.8,3.3,1.0,0.1,0.4,0.4,0.3,0.0,2081
4970,2020,2.7,2.4,5.1,2.3,0.4,1.0,0.4,0.5,0.1,1631
4971,2020,1.8,3.6,5.4,1.5,1.3,0.9,1.4,0.8,0.2,1847
4972,2020,0.4,2.6,3.0,1.0,1.2,0.9,1.4,0.7,0.3,1848
4973,2020,3.9,3.2,7.1,2.6,0.9,2.0,0.5,0.7,2.4,1849
4974,2020,0.5,3.0,3.5,1.5,1.3,1.0,1.3,0.8,0.2,2306
4975,2020,1.4,4.2,5.6,2.0,2.9,1.9,1.5,1.0,0.1,1405
4976,2020,0.7,1.9,2.6,1.2,0.8,1.2,0.7,0.6,0.2,2307
4977,2020,0.2,1.4,1.6,0.8,1.3,0.9,1.4,0.6,0.1,2308
4978,2020,2.4,2.7,5.1,2.8,0.6,1.3,0.4,1.2,0.8,1853
4979,2020,0.3,2.0,2.3,1.9,2.1,2.5,0.9,0.7,0.1,1699
4980,2020,0.1,0.5,0.6,0.6,0.6,0.4,1.4,0.2,0.1,2083
4981,2020,1.6,4.9,6.5,3.0,3.0,3.7,0.8,1.9,0.0,1409
4982,2020,0.3,0.8,1.1,0.7,0.9,1.4,0.6,0.4,0.1,1854
4983,2020,1.4,2.2,3.5,1.3,1.8,1.8,1.0,1.0,0.2,1855
4984,2020,1.4,1.8,3.2,1.6,1.0,1.9,0.5,1.5,0.2,1856
4985,2020,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1857
4986,2020,2.2,4.0,6.1,2.0,1.1,2.7,0.4,1.2,0.5,1636
4987,2020,0.3,0.0,0.3,0.0,0.3,0.3,1.0,0.0,0.0,2309
4988,2020,3.7,6.4,10.1,2.7,1.8,3.6,0.5,1.5,0.7,1859
4989,2020,0.8,1.5,2.3,0.9,0.3,0.6,0.5,0.1,0.2,2084
4990,2020,0.9,0.9,1.8,1.3,0.3,0.9,0.4,0.2,0.1,2085
4991,2020,1.8,4.3,6.0,1.9,1.9,2.6,0.7,2.0,0.5,1415
4992,2020,1.3,3.3,4.5,2.4,0.8,1.4,0.6,1.1,0.2,2310
4993,2020,0.4,1.8,2.2,1.5,2.2,2.7,0.8,1.6,0.1,1861
4994,2020,0.7,2.8,3.5,3.2,3.0,4.1,0.7,1.6,0.1,1862
4995,2020,0.1,0.6,0.7,0.6,0.4,0.7,0.6,0.9,0.4,2086
4996,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863
4997,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640
4998,2020,0.3,1.8,2.2,0.7,0.9,1.0,0.9,0.8,0.2,1641
4999,2020,1.6,3.9,5.5,1.8,0.5,1.1,0.5,0.7,1.3,1416
5000,2020,0.2,0.4,0.6,1.0,0.4,1.0,0.4,0.2,0.2,2311
5001,2020,0.8,0.8,1.6,1.6,1.0,2.3,0.4,1.0,0.1,1174
5002,2020,1.3,3.5,4.8,2.1,1.0,1.4,0.7,0.7,1.1,2312
5003,2020,1.4,1.4,2.8,1.7,0.4,1.6,0.3,0.4,0.1,1417
5004,2020,0.3,1.1,1.4,2.5,1.4,2.6,0.5,0.7,0.1,1868
5005,2020,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2313
5006,2020,0.5,0.8,1.4,1.1,0.5,0.8,0.6,0.5,0.0,2314
5007,2020,0.3,3.2,3.5,1.6,2.2,2.2,1.0,1.6,0.0,1867
5008,2020,0.4,1.7,2.1,1.3,1.3,4.3,0.3,0.4,0.1,1642
5009,2020,1.3,2.0,3.4,1.6,1.6,3.2,0.5,0.9,0.1,1419
5010,2020,1.8,3.0,4.8,2.0,1.1,1.3,0.8,0.5,0.8,2088
5011,2020,0.3,0.6,0.9,0.3,0.3,0.7,0.4,0.4,0.1,2315
5012,2020,0.8,1.5,2.3,2.1,0.4,1.9,0.2,0.3,0.6,2316
5013,2020,0.6,1.3,1.9,1.1,0.3,1.3,0.2,0.2,0.1,2317
5014,2020,0.8,1.2,2.0,0.4,0.3,0.8,0.3,0.2,0.0,1975
5015,2020,1.1,2.3,3.3,1.3,1.1,1.3,0.8,0.4,0.2,2318
5016,2020,1.4,1.1,2.5,1.8,0.5,0.5,1.1,0.6,0.4,2319
5017,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320
5018,2020,0.0,0.7,0.7,0.7,0.0,0.0,0.0,0.3,0.0,2092
5019,2020,1.1,1.6,2.6,1.0,1.5,1.8,0.9,1.9,0.1,1644
5020,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182
5021,2020,1.2,2.5,3.7,1.8,1.3,2.1,0.6,1.6,0.4,1870
5022,2020,0.4,0.7,1.1,0.4,0.4,0.9,0.5,0.4,0.0,2093
5023,2020,1.2,3.0,4.2,2.1,3.0,2.0,1.4,2.0,0.3,1871
5024,2020,0.9,1.9,2.8,1.0,1.4,1.6,0.8,0.7,0.3,1869
5025,2020,1.5,3.8,5.3,2.7,0.3,1.6,0.2,2.1,0.6,1456
5026,2020,1.3,2.3,3.7,3.3,0.7,1.0,0.7,0.7,0.0,1872
5027,2020,1.7,3.9,5.6,2.5,1.6,1.6,1.0,1.6,1.1,1425
5028,2020,0.3,0.9,1.1,0.7,0.1,0.2,0.7,0.1,0.1,2094
5029,2020,1.1,1.1,2.1,0.9,1.5,1.8,0.8,0.7,0.1,1648
5030,2020,0.7,1.3,2.0,0.9,3.3,1.0,3.3,1.2,0.0,2321
5031,2020,0.0,0.0,0.0,0.1,0.1,0.4,0.3,0.2,0.0,1650
5032,2020,0.8,1.6,2.4,1.4,2.5,3.0,0.8,1.8,0.0,2322
5033,2020,2.4,7.0,9.3,2.0,2.0,2.7,0.8,2.4,0.3,1429
5034,2020,2.5,4.8,7.3,1.6,2.7,3.1,0.9,3.0,0.1,1873
5035,2020,0.8,1.7,2.5,2.2,0.6,1.4,0.4,0.5,0.2,1651
5036,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323
5037,2020,0.6,0.7,1.3,1.1,0.6,1.9,0.3,0.9,0.1,2324
5038,2020,0.5,0.9,1.4,0.8,0.2,1.3,0.2,0.9,0.1,2325
5039,2020,0.8,3.4,4.2,2.2,3.6,3.3,1.1,2.0,0.3,2098
5040,2020,1.4,4.9,6.4,1.8,2.4,3.1,0.8,1.4,0.6,1876
5041,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326
5042,2020,1.1,2.3,3.4,2.2,0.1,0.7,0.1,0.7,0.0,2327
5043,2020,0.6,1.9,2.4,1.4,1.4,2.9,0.5,1.1,0.1,2100
5044,2020,0.8,1.1,1.9,1.8,0.6,1.3,0.5,0.6,0.0,1879
5045,2020,1.3,1.6,2.9,1.4,0.6,1.4,0.4,0.4,0.2,1657
5046,2020,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2328
5047,2020,0.8,2.7,3.5,2.1,1.6,2.4,0.6,1.5,0.0,2102
5048,2020,0.9,1.8,2.8,0.9,1.1,3.6,0.3,0.9,0.0,1207
5049,2020,1.6,2.8,4.4,2.1,1.6,3.9,0.4,3.0,0.8,1881
5050,2020,0.7,2.4,3.0,2.6,0.9,2.7,0.3,0.6,0.1,1878
5051,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655
5052,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329
5053,2020,0.6,3.4,4.1,1.6,1.7,3.6,0.5,1.8,0.5,1880
5054,2020,1.1,1.4,2.5,1.4,0.6,2.2,0.3,0.4,0.0,2330
5055,2020,0.3,0.4,0.6,0.1,0.1,1.0,0.1,0.4,0.0,1882
5056,2020,2.1,2.3,4.4,2.1,1.3,2.5,0.5,0.8,0.1,1883
5057,2020,0.4,1.0,1.4,0.2,0.2,0.2,1.0,0.2,0.0,2331
5058,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2332
5059,2020,1.6,2.1,3.6,1.8,0.7,1.4,0.5,0.7,0.3,2096
5060,2020,0.9,3.1,4.1,2.7,3.9,3.3,1.2,2.0,0.6,1665
5061,2020,1.9,3.0,4.8,2.9,1.5,1.5,1.0,0.5,0.8,1666
5062,2020,1.0,3.4,4.4,2.4,3.6,2.7,1.3,2.1,0.6,2333
5063,2020,0.3,1.3,1.6,2.5,1.4,1.2,1.2,0.6,0.1,1886
5064,2020,0.5,0.9,1.4,0.7,0.1,0.2,0.5,0.1,0.2,1885
5065,2020,1.1,3.3,4.3,1.5,3.1,2.2,1.4,1.2,0.5,665
5066,2020,0.0,0.3,0.3,0.3,0.0,1.0,0.0,0.3,0.0,2334
5067,2020,1.9,1.9,3.8,1.4,0.7,1.6,0.4,0.6,0.1,2335
5068,2020,0.3,0.7,1.0,0.4,0.0,0.1,0.0,0.0,0.1,2105
5069,2020,2.9,4.7,7.6,2.9,0.8,2.9,0.3,1.5,0.3,1447
5070,2020,0.4,2.6,3.0,1.8,1.4,2.3,0.6,0.9,0.1,2106
5071,2020,0.6,2.4,3.0,2.5,0.9,2.6,0.4,1.1,0.4,2336
5072,2020,2.1,1.1,3.1,2.4,1.1,1.7,0.6,1.1,0.1,1673
5073,2020,0.4,1.4,1.8,3.0,1.1,2.3,0.5,0.9,0.0,1887
5074,2020,0.2,1.0,1.2,0.9,0.7,1.3,0.5,0.8,0.0,2337
5075,2020,1.0,3.9,4.9,2.5,3.4,3.5,1.0,1.1,1.2,1889
5076,2020,0.7,2.3,2.9,1.1,0.9,2.1,0.4,0.8,1.0,2338
5077,2020,0.0,0.2,0.2,0.3,0.3,0.3,1.0,0.2,0.0,2108
5078,2020,0.2,0.4,0.5,0.0,0.0,0.3,0.0,0.0,0.0,2111
5079,2020,0.9,2.3,3.1,1.9,1.0,2.3,0.4,1.8,0.0,2339
5080,2020,2.5,3.4,5.8,2.5,0.6,2.0,0.3,0.5,0.4,1891
5081,2020,3.0,4.4,7.4,2.8,0.4,2.7,0.2,1.2,0.2,2340
5082,2020,0.9,6.2,7.2,1.2,6.0,3.4,1.8,1.7,0.1,1450
5083,2020,0.1,0.7,0.8,0.7,0.6,0.7,0.9,0.2,0.0,2341
5084,2020,0.9,2.1,3.0,2.6,3.1,2.4,1.3,0.7,0.1,1451
5085,2020,1.2,2.4,3.6,2.0,1.5,1.3,1.1,0.9,0.1,1894
5086,2020,1.4,6.0,7.4,2.6,1.1,1.9,0.5,0.6,1.1,2114
5087,2020,2.2,3.4,5.6,3.4,1.3,2.6,0.5,0.2,0.1,2342
5088,2020,3.1,5.7,8.8,1.6,0.8,1.8,0.4,0.5,0.1,1680
5089,2020,1.8,1.8,3.5,2.0,0.6,0.6,0.9,0.3,0.1,2343
5090,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344
5091,2020,0.4,0.7,1.1,0.8,0.8,0.6,1.3,0.4,0.1,1677
5092,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345
5093,2020,0.4,3.0,3.4,1.4,4.6,1.9,2.4,1.9,0.2,1681
5094,2020,0.5,0.9,1.4,0.5,0.3,0.6,0.4,0.4,0.0,1682
5095,2020,1.0,2.6,3.6,1.4,0.2,0.9,0.2,0.5,0.5,2115
5096,2020,1.1,1.6,2.6,0.5,1.1,1.1,1.1,0.8,0.1,1683
5097,2020,0.5,2.1,2.5,1.8,3.2,1.6,2.1,1.8,0.1,1455
5098,2020,0.4,0.6,1.0,1.6,1.1,0.6,1.9,1.9,0.0,1896
5099,2020,1.8,4.0,5.7,3.0,2.5,1.5,1.6,1.6,0.6,1457
5100,2020,3.0,3.5,6.5,2.8,0.3,1.4,0.3,0.9,0.7,1897
5101,2020,1.3,1.6,2.9,1.1,0.9,1.1,0.9,0.7,0.1,2346
5102,2020,0.9,2.1,3.1,1.6,1.1,1.4,0.8,1.4,0.0,2347
5103,2020,4.0,5.0,9.1,2.4,1.7,2.4,0.7,0.7,1.0,1684
5104,2020,0.4,0.6,1.0,0.2,0.2,0.0,0.0,0.2,0.2,1675
5105,2020,0.9,1.5,2.4,0.9,0.6,0.9,0.7,0.5,0.1,1686
5106,2020,0.1,0.3,0.3,0.9,0.3,0.5,0.5,0.3,0.1,2117
5107,2020,0.1,0.2,0.3,0.2,0.0,0.3,0.0,0.3,0.0,2348
5108,2020,1.4,2.7,4.2,2.4,1.3,1.8,0.7,1.4,0.5,1899
5109,2020,1.3,2.8,4.1,3.4,0.5,1.5,0.3,1.3,0.2,2349
5110,2020,0.8,2.5,3.3,2.2,2.7,1.6,1.7,1.1,0.3,1460
5111,2020,0.6,1.6,2.1,2.1,0.4,1.1,0.3,0.1,0.2,2350
5112,2020,2.4,4.0,6.3,2.9,1.6,3.0,0.5,1.4,0.4,1217
5113,2020,0.1,0.5,0.6,0.9,0.4,0.3,1.4,0.1,0.0,2351
5114,2020,1.0,1.0,2.0,0.9,0.0,0.8,0.0,0.0,0.3,2119
5115,2020,0.6,0.5,1.1,1.1,0.2,0.5,0.4,0.1,0.1,2121
5116,2020,1.4,2.8,4.2,1.4,2.3,2.3,1.0,1.5,0.0,1902
5117,2020,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,2352
5118,2020,4.0,6.3,10.3,2.8,1.2,3.1,0.4,1.6,0.6,2122
5119,2020,1.3,1.6,2.9,2.3,1.4,2.5,0.6,0.9,0.1,2353
5120,2020,0.8,2.1,2.9,1.4,0.7,1.6,0.4,0.5,0.1,2354
5121,2020,0.6,0.5,1.1,0.8,0.5,0.8,0.5,0.1,0.1,1904
5122,2020,1.6,3.6,5.2,2.4,1.1,2.1,0.5,0.7,0.1,2124
5123,2020,1.0,2.5,3.5,1.5,3.0,3.5,0.9,1.8,0.1,1907
5124,2020,0.3,1.1,1.3,1.1,0.2,0.4,0.5,0.3,0.1,1466
5125,2020,0.3,1.6,1.9,2.0,1.9,2.1,0.9,1.1,0.1,1691
5126,2020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2355
5127,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125
5128,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467
5129,2020,0.7,0.6,1.3,0.7,0.2,0.4,0.5,0.3,0.0,2356
5130,2020,0.4,2.4,2.9,2.1,5.1,2.7,1.9,2.3,0.1,1915
5131,2020,1.3,2.5,3.8,1.7,1.4,1.3,1.1,0.6,0.6,2126
5132,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694
5133,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910
5134,2020,1.1,2.3,3.3,1.9,2.0,1.4,1.4,1.4,0.1,2127
5135,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696
5136,2020,0.4,1.1,1.6,1.1,0.4,0.6,0.8,0.1,0.1,1469
5137,2020,0.2,1.1,1.2,0.6,0.7,0.8,0.9,0.1,0.1,1911
5138,2020,3.7,6.7,10.3,2.2,2.3,2.6,0.8,1.1,1.4,1697
5139,2020,0.3,1.4,1.6,1.2,1.3,1.1,1.1,0.7,0.1,1698
5140,2020,1.0,4.3,5.3,0.8,4.2,3.0,1.4,1.4,0.2,1471
5141,2020,0.7,1.3,2.0,0.4,0.5,0.3,1.5,0.4,0.2,1912
5142,2020,0.4,1.1,1.6,0.6,0.4,0.6,0.8,0.1,0.1,2357
5143,2020,2.5,3.5,6.1,2.1,1.2,1.4,0.8,0.5,0.3,1913
5144,2020,0.5,2.9,3.4,1.3,0.8,1.5,0.5,0.7,0.2,2358
5145,2020,0.5,1.0,1.5,1.5,0.7,2.8,0.3,0.5,0.0,2359
5146,2020,1.8,4.2,5.9,1.8,2.9,3.2,0.9,1.0,0.1,2360
5147,2020,0.0,2.0,2.0,0.0,0.5,1.0,0.5,0.0,0.0,2130
5148,2020,0.6,1.5,2.1,1.9,1.4,1.3,1.1,0.8,0.1,2131
5149,2020,0.1,0.2,0.4,0.1,0.1,0.3,0.3,0.1,0.0,2361
5150,2020,0.5,1.4,1.9,1.1,1.6,1.9,0.8,0.3,0.1,2362
5151,2020,0.3,0.3,0.5,0.9,0.6,0.8,0.8,0.3,0.0,1919
5152,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916
5153,2020,4.9,5.3,10.2,1.4,2.0,3.5,0.6,0.9,0.3,2363
5154,2020,1.2,0.8,2.0,2.4,0.6,1.6,0.3,0.1,0.0,2133
5155,2020,0.6,0.8,1.4,1.6,0.6,1.8,0.3,0.3,0.0,2364
5156,2020,3.4,5.9,9.3,2.3,1.0,1.2,0.8,1.0,0.4,1475
5157,2020,0.5,0.8,1.4,1.6,0.4,0.6,0.5,0.0,0.2,2135
5158,2020,3.8,4.1,7.9,2.0,1.6,2.4,0.6,1.1,0.1,2365
5159,2020,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,2132
5160,2020,0.2,2.2,2.4,2.4,1.4,1.2,1.2,1.9,0.1,2366
5161,2020,0.2,0.9,1.1,0.9,0.6,0.8,0.8,0.4,0.0,1701
5162,2020,0.3,1.0,1.3,0.6,0.5,0.9,0.6,0.1,0.0,2367
5163,2020,0.0,0.5,0.5,0.5,0.3,0.3,1.0,0.0,0.3,2137
5164,2020,0.6,3.4,3.9,2.6,1.5,2.7,0.6,1.3,0.2,2368
5165,2020,0.6,0.9,1.6,1.3,0.4,0.8,0.4,0.5,0.1,1702
5166,2020,0.8,2.6,3.5,1.8,1.1,0.6,1.9,0.7,0.1,1920
5167,2020,0.6,0.9,1.4,1.8,0.9,0.9,1.0,0.2,0.1,2138
5168,2020,2.1,2.5,4.7,1.7,1.6,1.8,0.9,1.4,0.1,2369
5169,2020,3.3,7.2,10.4,2.4,3.4,2.6,1.3,1.4,0.1,1481
5170,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139
5171,2020,1.0,0.7,1.7,0.4,0.4,0.5,0.9,0.0,0.1,1705
5172,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140
5173,2020,0.9,2.2,3.1,2.6,2.0,1.2,1.7,0.7,0.1,1921
5174,2020,0.5,2.0,2.5,2.3,0.6,1.0,0.6,0.1,0.2,2142
5175,2020,0.1,0.5,0.6,1.5,0.3,0.5,0.6,0.4,0.0,2370
5176,2020,1.0,1.6,2.5,2.1,0.6,0.6,1.1,0.9,0.1,1707
5177,2020,0.1,1.0,1.1,0.9,0.8,1.2,0.6,0.1,0.0,2143
5178,2020,0.2,0.4,0.6,0.5,0.1,0.7,0.1,0.1,0.0,2144
5179,2020,0.8,3.4,4.2,2.4,3.1,3.3,0.9,1.9,0.1,1708
5180,2020,1.6,3.6,5.2,2.6,0.8,2.3,0.3,0.8,0.2,1706
5181,2020,0.6,1.1,1.7,0.7,1.5,1.9,0.8,0.6,0.0,2371
5182,2020,0.2,2.3,2.5,1.4,3.9,1.9,2.0,2.0,0.1,1485
5183,2020,2.9,7.0,9.8,3.5,2.4,3.0,0.8,3.4,0.2,1486
5184,2020,0.0,0.2,0.2,0.1,0.8,0.4,2.0,0.2,0.0,1924
5185,2020,0.6,2.9,3.5,2.2,3.0,2.3,1.3,0.9,0.0,1710
5186,2020,0.5,3.3,3.7,1.6,1.4,1.4,1.0,0.8,0.9,2372
5187,2020,0.5,1.9,2.4,1.8,2.1,1.1,1.8,0.8,0.1,1490
5188,2020,0.8,0.8,1.5,0.8,0.0,0.0,0.0,0.5,0.0,2373
5189,2020,1.3,4.9,6.1,1.4,0.7,0.6,1.3,0.9,0.3,1926
5190,2020,2.5,2.3,4.8,1.5,1.8,1.4,1.2,1.9,0.3,1927
5191,2020,1.7,2.1,3.8,1.6,1.4,1.9,0.8,0.8,0.2,1712
5192,2020,0.7,2.9,3.5,1.9,3.1,2.9,1.1,0.3,0.0,1249
5193,2020,1.8,4.3,6.0,2.5,2.1,2.5,0.9,0.6,0.5,1492
5194,2020,0.6,2.0,2.6,1.6,0.5,0.4,1.3,0.3,0.1,1930
5195,2020,2.1,3.1,5.3,1.7,0.9,1.6,0.6,0.3,0.2,1493
5196,2020,1.2,2.2,3.4,1.4,1.2,1.1,1.1,1.0,0.5,2374
5197,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932
5198,2020,0.3,0.7,1.0,0.0,0.3,1.0,0.3,0.3,0.0,2149
5199,2020,0.7,2.4,3.2,1.2,3.3,3.0,1.1,1.6,0.1,2375
5200,2020,0.3,0.9,1.2,0.8,0.2,0.4,0.4,0.3,0.0,1933
5201,2020,0.5,0.8,1.3,0.8,0.2,1.4,0.1,0.5,0.0,2376
5202,2020,1.0,2.8,3.8,2.4,1.7,2.5,0.7,2.1,0.1,1495
5203,2020,0.8,3.4,4.2,1.7,3.5,2.6,1.3,1.6,0.1,1935
5204,2020,1.9,3.0,4.9,2.9,0.9,1.7,0.5,0.7,0.7,2150
5205,2020,2.5,8.5,11.0,4.0,2.5,4.0,0.6,1.0,1.0,1496
5206,2020,1.4,5.0,6.4,2.2,1.5,2.7,0.6,1.1,0.3,1937
5207,2020,2.1,5.1,7.2,3.1,0.8,2.4,0.3,1.4,0.4,2151
5208,2020,0.5,2.5,3.0,0.8,0.3,1.3,0.2,0.5,0.0,2377
5209,2020,1.1,1.6,2.8,2.1,0.9,1.4,0.6,1.3,0.1,2152
5210,2020,0.0,0.7,0.7,1.0,0.0,0.3,0.0,0.0,0.0,2378
5211,2022,1.5,4.1,5.6,1.2,2.7,1.6,1.7,0.4,0.2,2320
5212,2022,0.5,1.7,2.3,1.0,0.7,0.7,0.9,0.7,0.0,2379
5213,2022,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2154
5214,2022,0.0,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.0,2380
5215,2022,0.0,0.1,0.1,0.1,0.2,0.2,1.0,0.0,0.1,2381
5216,2022,0.6,2.5,3.1,2.1,0.7,1.5,0.5,0.6,0.1,2155
5217,2022,0.3,0.8,1.1,1.3,0.5,0.8,0.7,0.1,0.1,2156
5218,2022,2.9,6.1,8.9,2.9,2.2,3.3,0.7,2.0,0.3,2158
5219,2022,1.7,6.0,7.7,2.3,2.1,2.7,0.8,1.3,0.9,1941
5220,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942
5221,2022,0.1,0.6,0.7,0.3,0.1,0.3,0.5,0.0,0.1,2382
5222,2022,1.5,3.7,5.2,1.7,0.7,1.2,0.6,0.4,0.1,2383
5223,2022,2.1,1.9,3.9,1.8,0.3,0.6,0.4,0.3,0.5,2384
5224,2022,0.9,4.7,5.6,2.2,2.7,2.9,0.9,1.6,1.0,187
5225,2022,0.7,1.0,1.7,1.6,1.0,1.1,0.9,0.4,0.0,2385
