player_id,TEAM,SEASON,PLYR_YR,NUM,GP,GS,MIN/G
1196,waterloo,2013,,5,0.0,0.0,0.0
1197,waterloo,2013,,6,19.0,0.0,14.2
708,waterloo,2013,,7,20.0,2.0,15.8
709,waterloo,2013,,8,18.0,0.0,15.6
1198,waterloo,2013,,9,8.0,1.0,11.4
711,waterloo,2013,,10,15.0,3.0,20.1
712,waterloo,2013,,11,8.0,3.0,21.5
1199,waterloo,2013,,12,1.0,0.0,2.0
1200,waterloo,2013,,13,9.0,0.0,9.4
1201,waterloo,2013,,14,20.0,3.0,16.5
1202,waterloo,2013,,15,21.0,5.0,21.6
717,waterloo,2013,,21,21.0,9.0,22.4
958,waterloo,2013,,22,5.0,3.0,28.4
1203,waterloo,2013,,23,21.0,7.0,25.1
719,western,2013,,04,21.0,20.0,34.8
1204,western,2013,,05,13.0,0.0,3.4
959,western,2013,,08,21.0,14.0,21.4
960,western,2013,,09,21.0,0.0,16.2
721,western,2013,,10,21.0,18.0,31.2
962,western,2013,,11,7.0,5.0,25.0
961,western,2013,,12,21.0,20.0,32.6
1205,western,2013,,14,19.0,0.0,7.1
1206,western,2013,,15,14.0,0.0,5.9
1207,western,2013,,21,21.0,14.0,21.0
328,western,2013,,22,20.0,9.0,23.3
1208,windsor,2013,,04,14.0,0.0,11.7
350,windsor,2013,,05,18.0,13.0,23.3
725,windsor,2013,,06,21.0,18.0,30.3
1209,windsor,2013,,07,19.0,0.0,10.4
1210,windsor,2013,,09,21.0,1.0,10.8
727,windsor,2013,,10,21.0,19.0,31.6
346,windsor,2013,,11,21.0,19.0,27.7
963,windsor,2013,,12,21.0,3.0,18.2
1211,windsor,2013,,13,21.0,0.0,8.9
965,windsor,2013,,14,10.0,8.0,15.2
347,windsor,2013,,15,20.0,0.0,5.8
966,windsor,2013,,21,15.0,0.0,6.1
349,windsor,2013,,22,20.0,14.0,19.5
351,york,2013,S,4,20.0,16.0,28.0
1212,york,2013,F,5,13.0,0.0,5.8
1213,york,2013,F,6,20.0,2.0,12.4
1214,york,2013,F,8,16.0,0.0,15.2
969,york,2013,S,10,3.0,0.0,15.7
622,york,2013,S,11,16.0,4.0,10.6
970,york,2013,S,12,19.0,1.0,15.7
358,york,2013,S,13,20.0,19.0,30.1
733,york,2013,J,14,20.0,19.0,30.1
1215,york,2013,F,15,13.0,12.0,20.2
1216,york,2013,F,21,5.0,0.0,4.6
1217,york,2013,F,22,20.0,18.0,33.3
1218,york,2013,F,23,11.0,4.0,15.5
1219,alberta,2013,J,01,22.0,19.0,19.3
1220,alberta,2013,S,02,0.0,0.0,0.0
374,alberta,2013,S,03,22.0,22.0,24.6
736,alberta,2013,J,04,16.0,8.0,16.6
1221,alberta,2013,S,05,22.0,22.0,24.6
1222,alberta,2013,F,06,13.0,0.0,8.6
1223,alberta,2013,F,07,20.0,0.0,16.1
366,alberta,2013,J,08,22.0,21.0,22.5
973,alberta,2013,S,09,22.0,0.0,16.1
368,alberta,2013,J,10,22.0,2.0,17.5
974,alberta,2013,J,11,19.0,0.0,7.9
975,alberta,2013,J,12,17.0,3.0,13.4
738,alberta,2013,S,13,17.0,0.0,8.2
740,alberta,2013,S,14,20.0,13.0,23.6
976,alberta,2013,J,15,0.0,0.0,0.0
737,alberta,2013,S,99,0.0,0.0,0.0
1224,brandon,2013,F,01,21.0,9.0,16.3
984,brandon,2013,S,04,21.0,1.0,15.6
978,brandon,2013,S,05,17.0,2.0,14.6
1225,brandon,2013,F,06,18.0,0.0,8.4
1226,brandon,2013,S,07,0.0,0.0,0.0
980,brandon,2013,S,08,22.0,19.0,25.4
981,brandon,2013,S,09,1.0,0.0,0.0
982,brandon,2013,S,10,22.0,19.0,25.1
983,brandon,2013,J,11,17.0,0.0,9.2
1227,brandon,2013,J,12,22.0,22.0,29.5
1228,brandon,2013,F,13,21.0,7.0,18.5
384,brandon,2013,S,14,22.0,15.0,21.7
745,brandon,2013,S,15,22.0,16.0,25.9
1229,calgary,2013,S,01,20.0,7.0,27.0
985,calgary,2013,S,03,22.0,22.0,28.7
389,calgary,2013,S,04,22.0,22.0,26.0
1230,calgary,2013,F,05,5.0,0.0,5.4
1231,calgary,2013,S,06,15.0,0.0,7.5
392,calgary,2013,S,07,21.0,21.0,26.8
988,calgary,2013,S,08,22.0,16.0,23.5
394,calgary,2013,S,09,22.0,22.0,19.7
272,calgary,2013,S,10,7.0,0.0,3.0
396,calgary,2013,S,11,19.0,0.0,9.5
989,calgary,2013,S,12,22.0,0.0,12.4
750,calgary,2013,J,13,22.0,0.0,7.3
1232,calgary,2013,J,14,22.0,0.0,16.0
1233,calgary,2013,F,15,7.0,0.0,9.7
1234,lethbridge,2013,F,03,22.0,0.0,7.5
991,lethbridge,2013,J,04,22.0,22.0,31.7
755,lethbridge,2013,S,06,19.0,0.0,8.3
1235,lethbridge,2013,S,08,21.0,0.0,7.4
406,lethbridge,2013,S,09,17.0,0.0,17.4
407,lethbridge,2013,S,10,22.0,22.0,27.8
280,lethbridge,2013,S,11,22.0,22.0,30.2
995,lethbridge,2013,S,13,22.0,22.0,33.0
996,lethbridge,2013,J,14,22.0,22.0,30.1
1236,lethbridge,2013,S,15,21.0,0.0,12.6
1237,manitoba,2013,F,03,22.0,1.0,10.2
1238,manitoba,2013,J,04,19.0,8.0,14.7
758,manitoba,2013,J,05,22.0,22.0,31.5
759,manitoba,2013,J,06,22.0,21.0,32.6
999,manitoba,2013,S,07,18.0,13.0,27.7
762,manitoba,2013,J,09,22.0,5.0,24.3
761,manitoba,2013,J,10,22.0,14.0,20.7
1000,manitoba,2013,S,11,22.0,13.0,23.5
1239,manitoba,2013,F,12,21.0,13.0,16.6
1240,manitoba,2013,F,13,14.0,0.0,4.9
1241,manitoba,2013,F,15,14.0,0.0,5.5
1242,mountroyal,2013,,01,21.0,2.0,15.7
1243,mountroyal,2013,,02,22.0,7.0,9.7
427,mountroyal,2013,,03,0.0,0.0,0.0
1244,mountroyal,2013,,04,20.0,5.0,20.5
1245,mountroyal,2013,,05,22.0,20.0,27.2
300,mountroyal,2013,,07,22.0,22.0,29.2
1246,mountroyal,2013,,08,22.0,8.0,18.7
1247,mountroyal,2013,,09,0.0,0.0,0.0
1248,mountroyal,2013,,10,10.0,7.0,16.5
1249,mountroyal,2013,,11,22.0,6.0,11.6
1250,mountroyal,2013,,12,22.0,18.0,22.2
1251,mountroyal,2013,,13,21.0,3.0,15.9
1252,mountroyal,2013,,14,20.0,2.0,12.4
1253,mountroyal,2013,,15,22.0,10.0,15.0
1254,regina,2013,F,01,2.0,0.0,21.5
1002,regina,2013,S,02,22.0,21.0,29.0
1255,regina,2013,F,03,18.0,1.0,19.3
1003,regina,2013,S,05,18.0,1.0,14.3
765,regina,2013,J,06,13.0,0.0,8.9
1256,regina,2013,S,08,22.0,16.0,24.0
768,regina,2013,J,09,22.0,5.0,15.5
1004,regina,2013,S,10,16.0,0.0,9.6
430,regina,2013,S,11,22.0,21.0,27.4
431,regina,2013,S,12,22.0,7.0,16.5
434,regina,2013,S,13,18.0,17.0,21.0
433,regina,2013,S,14,22.0,21.0,24.4
387,regina,2013,S,15,15.0,0.0,7.8
1257,saskatchewan,2013,F,01,22.0,1.0,16.0
771,saskatchewan,2013,J,02,21.0,21.0,27.5
1258,saskatchewan,2013,F,04,20.0,0.0,8.0
770,saskatchewan,2013,J,05,22.0,22.0,31.5
1005,saskatchewan,2013,S,06,20.0,20.0,26.1
1259,saskatchewan,2013,J,07,19.0,0.0,8.4
1006,saskatchewan,2013,S,08,22.0,0.0,8.2
1007,saskatchewan,2013,S,09,19.0,0.0,7.8
1010,saskatchewan,2013,S,10,22.0,2.0,11.8
1008,saskatchewan,2013,S,12,22.0,22.0,28.5
1009,saskatchewan,2013,S,13,22.0,22.0,30.6
1260,saskatchewan,2013,F,15,13.0,0.0,3.7
1261,thompsonrivers,2013,,02,22.0,1.0,11.2
468,thompsonrivers,2013,,03,20.0,0.0,6.0
1262,thompsonrivers,2013,,04,17.0,0.0,6.6
1012,thompsonrivers,2013,,05,20.0,0.0,6.1
776,thompsonrivers,2013,,06,22.0,22.0,35.1
454,thompsonrivers,2013,,07,22.0,21.0,34.6
456,thompsonrivers,2013,,10,22.0,22.0,29.4
1263,thompsonrivers,2013,,11,22.0,22.0,27.7
1264,thompsonrivers,2013,,12,19.0,0.0,11.6
459,thompsonrivers,2013,,13,22.0,22.0,29.8
1265,thompsonrivers,2013,,14,15.0,0.0,10.2
1266,thompsonrivers,2013,,15,2.0,0.0,12.0
1267,trinitywestern,2013,,01,10.0,0.0,3.2
463,trinitywestern,2013,,02,22.0,22.0,29.8
1268,trinitywestern,2013,,04,22.0,3.0,18.8
466,trinitywestern,2013,,05,21.0,20.0,28.3
1269,trinitywestern,2013,,06,7.0,0.0,3.6
1270,trinitywestern,2013,,07,22.0,3.0,12.8
778,trinitywestern,2013,,08,17.0,14.0,20.8
1017,trinitywestern,2013,,09,22.0,4.0,19.1
410,trinitywestern,2013,,10,18.0,12.0,22.1
472,trinitywestern,2013,,11,22.0,22.0,31.6
1018,trinitywestern,2013,,12,20.0,0.0,7.2
1016,trinitywestern,2013,,13,1.0,0.0,0.0
1271,trinitywestern,2013,,14,11.0,0.0,5.5
1020,trinitywestern,2013,,15,14.0,10.0,25.1
1021,ubc,2013,,02,19.0,19.0,24.9
489,ubc,2013,,03,17.0,13.0,20.9
1272,ubc,2013,,04,1.0,0.0,6.0
1273,ubc,2013,,05,22.0,11.0,21.4
782,ubc,2013,,06,22.0,22.0,31.8
1024,ubc,2013,,07,22.0,0.0,13.0
784,ubc,2013,,08,22.0,2.0,19.5
1025,ubc,2013,,09,22.0,21.0,27.3
483,ubc,2013,,10,0.0,0.0,0.0
1274,ubc,2013,,11,19.0,0.0,9.1
1275,ubc,2013,,12,19.0,0.0,5.7
785,ubc,2013,,13,12.0,0.0,17.4
1276,ubc,2013,,14,14.0,0.0,4.3
488,ubc,2013,,15,22.0,22.0,26.5
1027,ubcokanagan,2013,,01,22.0,0.0,15.3
1028,ubcokanagan,2013,,02,22.0,22.0,28.8
1277,ubcokanagan,2013,,04,22.0,1.0,13.1
1278,ubcokanagan,2013,R,05,0.0,0.0,0.0
1032,ubcokanagan,2013,,06,17.0,2.0,19.0
1033,ubcokanagan,2013,,07,21.0,20.0,27.2
1279,ubcokanagan,2013,,08,20.0,0.0,11.4
1034,ubcokanagan,2013,,09,22.0,22.0,28.2
1035,ubcokanagan,2013,,10,15.0,0.0,4.5
749,ubcokanagan,2013,,11,22.0,20.0,31.0
1037,ubcokanagan,2013,,12,15.0,1.0,5.1
1039,ubcokanagan,2013,,15,22.0,22.0,27.3
1280,ufv,2013,,01,13.0,0.0,8.4
1281,ufv,2013,,02,7.0,1.0,6.1
499,ufv,2013,,03,22.0,21.0,29.9
490,ufv,2013,,04,22.0,8.0,24.2
786,ufv,2013,,05,22.0,21.0,27.2
1045,ufv,2013,,07,20.0,18.0,25.8
1282,ufv,2013,,08,15.0,0.0,7.5
494,ufv,2013,,09,22.0,3.0,12.7
500,ufv,2013,,10,22.0,21.0,30.6
788,ufv,2013,,11,20.0,0.0,9.9
1283,ufv,2013,,12,22.0,1.0,12.6
495,ufv,2013,,13,18.0,12.0,17.8
1046,ufv,2013,,15,21.0,0.0,7.8
1284,unbc,2013,J,04,22.0,21.0,28.4
1285,unbc,2013,F,05,10.0,0.0,5.4
1286,unbc,2013,F,06,16.0,0.0,5.4
1287,unbc,2013,S,07,22.0,13.0,26.3
1288,unbc,2013,S,08,22.0,21.0,31.5
1289,unbc,2013,J,09,22.0,3.0,25.8
1290,unbc,2013,S,10,22.0,22.0,29.3
1291,unbc,2013,J,11,22.0,8.0,11.3
1292,unbc,2013,S,13,22.0,22.0,29.3
1293,unbc,2013,F,15,22.0,0.0,11.6
1047,victoria,2013,S,01,22.0,0.0,10.8
791,victoria,2013,J,02,22.0,21.0,29.9
504,victoria,2013,S,03,22.0,21.0,29.7
790,victoria,2013,J,04,22.0,21.0,24.5
1294,victoria,2013,F,06,9.0,0.0,4.3
1049,victoria,2013,S,07,21.0,0.0,19.8
1295,victoria,2013,F,08,9.0,0.0,3.3
506,victoria,2013,S,09,13.0,0.0,9.0
1050,victoria,2013,S,10,19.0,0.0,8.8
1296,victoria,2013,F,11,22.0,2.0,16.2
1297,victoria,2013,F,12,14.0,0.0,7.7
1298,victoria,2013,F,13,22.0,19.0,23.7
1299,victoria,2013,S,14,6.0,0.0,9.7
1300,victoria,2013,S,15,22.0,21.0,24.1
1301,winnipeg,2013,F,01,22.0,2.0,21.1
388,winnipeg,2013,S,02,21.0,0.0,7.8
792,winnipeg,2013,J,04,22.0,22.0,28.3
793,winnipeg,2013,J,05,22.0,13.0,20.5
1302,winnipeg,2013,F,06,22.0,5.0,13.5
1303,winnipeg,2013,F,07,20.0,5.0,21.4
1304,winnipeg,2013,F,08,22.0,15.0,20.9
1054,winnipeg,2013,F,09,22.0,10.0,22.6
523,winnipeg,2013,S,11,22.0,16.0,16.3
524,winnipeg,2013,S,12,22.0,0.0,7.2
1305,winnipeg,2013,F,14,14.0,0.0,7.5
1057,winnipeg,2013,F,15,22.0,22.0,19.0
1306,acadia,2014,,0,0.0,0.0,0.0
801,acadia,2014,,4,20.0,16.0,25.0
798,acadia,2014,,5,0.0,0.0,0.0
1307,acadia,2014,,6,14.0,0.0,5.5
1308,acadia,2014,,7,20.0,4.0,11.4
1309,acadia,2014,,8,20.0,7.0,19.4
529,acadia,2014,,9,1.0,1.0,1.0
1310,acadia,2014,,10,3.0,0.0,1.7
6,acadia,2014,,11,20.0,20.0,34.5
1311,acadia,2014,,12,17.0,15.0,25.6
531,acadia,2014,,13,17.0,1.0,11.6
1312,acadia,2014,,14,15.0,15.0,21.4
950,acadia,2014,,15,20.0,0.0,11.7
1061,acadia,2014,,21,20.0,11.0,20.6
1313,acadia,2014,,22,11.0,0.0,6.5
1314,acadia,2014,,24,20.0,10.0,17.5
535,capebreton,2014,,05,20.0,20.0,34.0
1315,capebreton,2014,,06,19.0,19.0,27.9
1063,capebreton,2014,,07,18.0,16.0,30.2
1316,capebreton,2014,,08,16.0,16.0,26.0
1317,capebreton,2014,,09,20.0,6.0,19.9
1066,capebreton,2014,,10,19.0,1.0,11.1
1067,capebreton,2014,,11,20.0,1.0,18.8
1318,capebreton,2014,,12,20.0,20.0,33.1
1065,capebreton,2014,,15,17.0,0.0,10.0
1064,capebreton,2014,,21,15.0,1.0,9.3
1319,capebreton,2014,,23,12.0,0.0,3.9
1320,dalhousie,2014,,03,15.0,0.0,5.0
1321,dalhousie,2014,,04,10.0,0.0,3.3
542,dalhousie,2014,,05,20.0,18.0,32.8
811,dalhousie,2014,,06,19.0,10.0,20.2
1322,dalhousie,2014,,07,10.0,0.0,1.8
68,dalhousie,2014,,08,20.0,18.0,32.6
63,dalhousie,2014,,09,20.0,20.0,28.1
812,dalhousie,2014,,10,20.0,20.0,33.2
1323,dalhousie,2014,,12,15.0,11.0,24.9
1324,dalhousie,2014,,13,20.0,2.0,16.1
1325,dalhousie,2014,,14,3.0,0.0,2.0
1326,dalhousie,2014,,15,16.0,1.0,8.9
1327,dalhousie,2014,,20,20.0,0.0,5.7
548,memorial,2014,,4,20.0,20.0,31.5
819,memorial,2014,,6,20.0,20.0,26.5
817,memorial,2014,,8,15.0,0.0,11.7
1073,memorial,2014,,10,19.0,0.0,7.7
818,memorial,2014,,11,20.0,20.0,24.1
1328,memorial,2014,,12,20.0,0.0,17.3
1075,memorial,2014,,13,7.0,0.0,8.4
1329,memorial,2014,,14,16.0,0.0,17.6
1074,memorial,2014,,15,20.0,20.0,28.3
1330,memorial,2014,,21,20.0,0.0,11.5
1331,memorial,2014,,23,9.0,0.0,4.3
1332,memorial,2014,,24,0.0,0.0,0.0
1333,memorial,2014,,31,20.0,20.0,23.9
1334,memorial,2014,,32,12.0,0.0,4.3
1335,memorial,2014,,33,0.0,0.0,0.0
1079,saintmarys,2014,S,4,17.0,0.0,9.5
59,saintmarys,2014,S,5,20.0,20.0,31.1
1081,saintmarys,2014,S,8,20.0,20.0,25.1
1336,saintmarys,2014,F,9,20.0,17.0,21.4
1337,saintmarys,2014,S,10,20.0,20.0,32.4
1338,saintmarys,2014,F,11,20.0,0.0,11.3
1339,saintmarys,2014,F,12,16.0,0.0,3.3
1340,saintmarys,2014,F,13,7.0,0.0,1.6
825,saintmarys,2014,J,15,20.0,20.0,30.8
54,saintmarys,2014,S,21,20.0,3.0,21.9
1085,saintmarys,2014,S,22,19.0,0.0,9.9
1086,stfx,2014,J,5,20.0,1.0,7.0
1341,stfx,2014,J,6,3.0,0.0,0.0
73,stfx,2014,S,7,20.0,20.0,30.6
799,stfx,2014,S,8,20.0,1.0,16.4
827,stfx,2014,S,9,12.0,12.0,35.1
1342,stfx,2014,F,10,11.0,0.0,2.5
1088,stfx,2014,J,11,20.0,20.0,30.4
1089,stfx,2014,J,12,10.0,0.0,5.6
1343,stfx,2014,F,14,12.0,0.0,2.4
829,stfx,2014,S,15,20.0,19.0,27.3
1344,stfx,2014,F,21,20.0,2.0,15.3
1345,stfx,2014,J,22,19.0,3.0,11.2
783,stfx,2014,S,23,20.0,20.0,34.7
1346,stfx,2014,F,24,4.0,2.0,16.8
1347,unb,2014,S,4,20.0,5.0,19.4
1094,unb,2014,S,5,0.0,0.0,0.0
261,unb,2014,J,6,20.0,20.0,29.1
1093,unb,2014,J,7,11.0,0.0,1.6
1348,unb,2014,F,8,20.0,13.0,21.9
1349,unb,2014,F,9,11.0,0.0,12.0
1095,unb,2014,J,10,20.0,0.0,11.1
1350,unb,2014,S,11,19.0,19.0,23.7
1096,unb,2014,J,12,13.0,3.0,13.2
1351,unb,2014,F,13,13.0,0.0,4.2
1352,unb,2014,F,14,20.0,0.0,17.9
568,unb,2014,S,15,0.0,0.0,0.0
1353,unb,2014,F,20,17.0,0.0,10.0
833,unb,2014,S,21,20.0,20.0,28.8
1098,unb,2014,J,22,20.0,20.0,26.0
1354,upei,2014,F,04,10.0,0.0,10.4
836,upei,2014,J,05,20.0,20.0,24.6
837,upei,2014,J,06,14.0,9.0,16.0
1355,upei,2014,F,07,19.0,1.0,7.4
1099,upei,2014,S,08,6.0,0.0,0.3
577,upei,2014,S,09,16.0,1.0,15.1
573,upei,2014,S,10,20.0,19.0,29.1
574,upei,2014,S,11,2.0,0.0,1.0
553,upei,2014,S,12,19.0,0.0,13.9
1356,upei,2014,F,13,20.0,0.0,16.9
841,upei,2014,S,14,20.0,19.0,29.4
640,upei,2014,J,15,20.0,12.0,22.6
842,upei,2014,J,21,20.0,19.0,20.0
1357,upei,2014,F,22,3.0,0.0,0.0
567,upei,2014,J,23,18.0,0.0,10.9
1358,upei,2014,F,24,2.0,0.0,0.5
1359,upei,2014,F,25,4.0,0.0,1.5
1360,bishops,2014,,04,8.0,8.0,32.8
847,bishops,2014,,05,13.0,12.0,33.3
1361,bishops,2014,,06,10.0,2.0,16.4
1362,bishops,2014,,07,4.0,1.0,15.8
1363,bishops,2014,,08,15.0,14.0,23.9
846,bishops,2014,,09,16.0,8.0,20.3
1364,bishops,2014,,11,16.0,7.0,19.9
1365,bishops,2014,,12,2.0,0.0,0.0
848,bishops,2014,,13,16.0,16.0,30.6
1366,bishops,2014,,14,16.0,2.0,14.6
1367,bishops,2014,,15,10.0,10.0,25.1
1368,bishops,2014,,21,14.0,0.0,10.4
1369,bishops,2014,,22,14.0,0.0,10.9
585,concordia,2014,,04,15.0,15.0,28.3
1105,concordia,2014,,05,4.0,0.0,9.0
1106,concordia,2014,,06,16.0,1.0,20.6
1370,concordia,2014,,07,15.0,0.0,7.8
1107,concordia,2014,,08,16.0,16.0,28.6
685,concordia,2014,,09,16.0,15.0,31.1
1371,concordia,2014,,11,15.0,15.0,19.2
1109,concordia,2014,,12,15.0,1.0,19.3
1372,concordia,2014,,13,11.0,0.0,7.6
592,concordia,2014,,14,16.0,16.0,24.2
593,concordia,2014,,15,16.0,1.0,17.8
1373,concordia,2014,,99,1.0,0.0,4.0
1374,laval,2014,,4,16.0,0.0,13.1
1375,laval,2014,,5,2.0,0.0,6.0
1376,laval,2014,,6,16.0,9.0,24.1
1377,laval,2014,,7,13.0,0.0,10.2
1115,laval,2014,,8,10.0,0.0,6.6
859,laval,2014,,9,16.0,16.0,29.6
1378,laval,2014,,10,16.0,14.0,19.7
1114,laval,2014,,11,15.0,15.0,26.7
1113,laval,2014,,12,16.0,0.0,10.1
1379,laval,2014,,13,3.0,0.0,1.7
862,laval,2014,,14,16.0,2.0,13.9
604,laval,2014,,15,16.0,16.0,26.6
1380,laval,2014,,21,13.0,0.0,7.0
1381,laval,2014,,23,15.0,8.0,19.0
1382,laval,2014,,24,2.0,0.0,6.0
863,mcgill,2014,S,05,14.0,7.0,24.4
1383,mcgill,2014,F,06,16.0,9.0,21.4
149,mcgill,2014,S,08,11.0,10.0,29.1
1384,mcgill,2014,F,09,2.0,0.0,1.5
266,mcgill,2014,J,10,11.0,3.0,10.2
611,mcgill,2014,S,11,15.0,0.0,8.9
1120,mcgill,2014,J,12,16.0,1.0,17.8
865,mcgill,2014,S,13,16.0,15.0,24.0
1385,mcgill,2014,F,14,16.0,0.0,15.9
1121,mcgill,2014,J,15,16.0,14.0,26.4
157,mcgill,2014,F,21,16.0,15.0,24.2
614,mcgill,2014,S,22,16.0,1.0,9.5
867,mcgill,2014,J,24,10.0,0.0,5.7
1386,mcgill,2014,J,,0.0,0.0,0.0
1387,uqam,2014,F,04,0.0,0.0,0.0
1388,uqam,2014,F,05,14.0,1.0,10.7
617,uqam,2014,S,07,15.0,15.0,28.9
1125,uqam,2014,J,08,4.0,0.0,4.0
1389,uqam,2014,F,09,14.0,0.0,6.5
1129,uqam,2014,J,11,16.0,1.0,10.1
1127,uqam,2014,J,12,15.0,13.0,32.1
1390,uqam,2014,S,14,15.0,3.0,11.6
1391,uqam,2014,F,20,4.0,0.0,3.0
1392,uqam,2014,F,21,14.0,12.0,30.4
165,uqam,2014,S,22,16.0,15.0,32.6
1393,uqam,2014,F,23,16.0,1.0,20.4
1131,uqam,2014,J,24,16.0,13.0,25.3
1394,algoma,2014,,3,22.0,14.0,28.0
1395,algoma,2014,,7,16.0,10.0,27.4
1396,algoma,2014,,9,20.0,12.0,25.7
1397,algoma,2014,,10,22.0,14.0,27.2
1398,algoma,2014,,12,19.0,0.0,20.5
1399,algoma,2014,,13,12.0,0.0,20.7
1400,algoma,2014,,21,6.0,0.0,6.7
1401,algoma,2014,,22,22.0,6.0,25.8
1402,algoma,2014,,23,12.0,0.0,13.8
1403,algoma,2014,,25,22.0,13.0,19.1
1404,algoma,2014,,33,20.0,1.0,7.8
1405,algoma,2014,,44,22.0,0.0,11.0
1132,brock,2014,,03,22.0,1.0,14.3
619,brock,2014,,04,22.0,22.0,27.8
257,brock,2014,,05,22.0,18.0,26.6
873,brock,2014,,06,17.0,4.0,14.7
874,brock,2014,,07,22.0,21.0,27.0
875,brock,2014,,08,22.0,22.0,30.1
1406,brock,2014,,09,16.0,0.0,7.8
620,brock,2014,,10,22.0,1.0,17.4
209,brock,2014,,11,21.0,21.0,25.4
1407,brock,2014,,12,6.0,0.0,1.7
1408,brock,2014,,14,16.0,0.0,5.8
1134,brock,2014,,15,1.0,0.0,5.0
1409,brock,2014,,22,20.0,0.0,13.4
1136,brock,2014,,23,6.0,0.0,1.8
1410,carleton,2014,,05,22.0,0.0,17.6
1411,carleton,2014,,06,8.0,0.0,4.0
1137,carleton,2014,,07,22.0,20.0,28.5
1138,carleton,2014,,08,22.0,20.0,26.8
1412,carleton,2014,,09,22.0,20.0,25.8
1413,carleton,2014,,10,22.0,0.0,14.2
1139,carleton,2014,,11,19.0,9.0,21.8
194,carleton,2014,,12,22.0,20.0,33.0
1414,carleton,2014,,13,7.0,0.0,20.1
1415,carleton,2014,,15,2.0,0.0,11.0
1416,carleton,2014,,20,17.0,0.0,6.2
1417,carleton,2014,,22,22.0,11.0,18.8
1143,guelph,2014,S,04,22.0,11.0,21.6
200,guelph,2014,S,05,22.0,21.0,29.7
710,guelph,2014,S,07,22.0,5.0,20.9
1144,guelph,2014,S,08,17.0,9.0,18.8
886,guelph,2014,S,09,22.0,17.0,21.0
1418,guelph,2014,J,11,19.0,3.0,9.8
1419,guelph,2014,F,12,20.0,0.0,7.3
631,guelph,2014,S,13,0.0,0.0,0.0
1147,guelph,2014,J,14,19.0,9.0,23.7
1148,guelph,2014,J,15,17.0,1.0,10.2
1420,guelph,2014,F,21,0.0,0.0,0.0
1149,guelph,2014,S,22,10.0,8.0,23.3
890,guelph,2014,S,23,22.0,21.0,33.5
1421,guelph,2014,F,24,8.0,0.0,6.0
1422,lakehead,2014,,04,12.0,12.0,29.0
1152,lakehead,2014,,05,19.0,1.0,8.6
1423,lakehead,2014,,06,20.0,0.0,5.5
893,lakehead,2014,,07,22.0,16.0,23.9
1424,lakehead,2014,,08,0.0,0.0,0.0
639,lakehead,2014,,09,22.0,14.0,27.5
1425,lakehead,2014,,10,22.0,8.0,20.4
216,lakehead,2014,,11,22.0,22.0,26.2
1426,lakehead,2014,,12,21.0,0.0,10.0
1156,lakehead,2014,,13,22.0,18.0,19.8
1427,lakehead,2014,,14,22.0,0.0,11.5
1428,lakehead,2014,,15,22.0,18.0,23.2
643,lakehead,2014,,21,20.0,1.0,8.6
644,lakehead,2014,,22,2.0,0.0,5.5
1429,lakehead,2014,,23,6.0,0.0,4.2
898,laurentian,2014,,04,22.0,15.0,22.8
899,laurentian,2014,,05,22.0,17.0,24.6
1430,laurentian,2014,,06,0.0,0.0,0.0
646,laurentian,2014,,07,22.0,4.0,16.7
901,laurentian,2014,,08,21.0,18.0,30.8
1431,laurentian,2014,,09,19.0,8.0,6.9
648,laurentian,2014,,10,21.0,3.0,13.4
647,laurentian,2014,,11,20.0,1.0,20.9
1432,laurentian,2014,,13,3.0,0.0,1.3
904,laurentian,2014,,14,22.0,2.0,9.9
650,laurentian,2014,,15,22.0,17.0,24.7
1433,laurentian,2014,,21,6.0,2.0,13.7
1434,laurentian,2014,,22,19.0,6.0,13.2
652,laurentian,2014,,23,16.0,0.0,14.0
1435,laurier,2014,,04,22.0,22.0,26.4
1436,laurier,2014,,05,20.0,0.0,18.6
654,laurier,2014,,06,22.0,22.0,25.2
1161,laurier,2014,,07,21.0,0.0,17.4
906,laurier,2014,,08,17.0,0.0,7.6
655,laurier,2014,,09,22.0,22.0,23.6
96,laurier,2014,,10,8.0,0.0,4.0
657,laurier,2014,,11,18.0,2.0,16.3
658,laurier,2014,,12,11.0,1.0,11.7
1437,laurier,2014,,13,20.0,6.0,17.3
908,laurier,2014,,14,21.0,20.0,22.3
1162,laurier,2014,,15,13.0,5.0,12.8
1163,laurier,2014,,20,11.0,10.0,20.3
1438,laurier,2014,,22,3.0,0.0,2.3
1439,laurier,2014,,23,19.0,0.0,10.6
1440,laurier,2014,,32,2.0,0.0,2.5
1164,mcmaster,2014,S,03,22.0,19.0,31.7
910,mcmaster,2014,J,04,10.0,0.0,12.2
248,mcmaster,2014,S,05,22.0,20.0,33.1
1441,mcmaster,2014,F,06,18.0,0.0,10.0
1165,mcmaster,2014,S,07,22.0,1.0,16.5
1442,mcmaster,2014,S,08,22.0,20.0,19.1
1443,mcmaster,2014,F,09,5.0,0.0,5.0
1444,mcmaster,2014,S,10,22.0,3.0,13.1
1445,mcmaster,2014,F,11,1.0,0.0,0.0
255,mcmaster,2014,S,12,22.0,20.0,30.7
1167,mcmaster,2014,S,13,10.0,0.0,3.6
1168,mcmaster,2014,S,15,21.0,0.0,7.8
661,mcmaster,2014,S,21,22.0,16.0,24.0
1169,mcmaster,2014,S,23,13.0,1.0,6.2
