player_id,SEASON,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PPG
23,2010,0.7,1.6,45.5,0.0,0.1,0.0,1.0,1.3,77.8,2.4
24,2010,7.6,17.6,43.1,2.6,7.2,35.9,4.2,4.7,90.4,22.1
25,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2010,1.6,4.2,38.1,0.0,0.0,0.0,0.7,1.4,46.4,3.9
27,2010,2.4,5.5,43.2,0.0,0.0,0.0,0.7,2.0,35.0,5.5
28,2010,2.3,7.7,29.8,0.8,2.8,27.7,1.1,1.2,85.7,6.4
29,2010,2.8,5.0,56.0,0.1,0.2,50.0,2.5,3.9,64.1,8.2
30,2010,2.6,5.2,50.0,0.0,0.0,0.0,1.7,2.5,68.0,6.9
31,2010,0.5,1.3,35.7,0.3,0.6,42.9,0.2,0.2,100.0,1.4
32,2010,0.2,1.2,20.0,0.0,0.5,0.0,0.2,0.5,50.0,0.8
33,2010,1.8,6.4,28.4,0.1,0.8,6.7,1.0,1.6,64.3,4.7
34,2010,3.2,8.5,38.2,0.3,1.1,29.4,2.2,3.5,64.3,9.1
35,2010,2.2,5.8,37.6,0.3,1.4,24.1,0.9,1.4,70.4,5.7
36,2010,1.1,3.4,31.3,0.1,0.5,11.1,0.6,0.8,73.3,2.7
37,2010,0.2,0.6,33.3,0.2,0.4,50.0,0.0,0.4,0.0,0.6
38,2010,0.7,2.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.3
39,2010,0.3,1.7,20.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7
40,2010,4.3,9.3,46.5,0.0,0.1,0.0,2.7,3.7,73.0,11.4
41,2010,6.0,10.5,57.1,0.1,0.1,50.0,1.9,2.6,69.8,13.9
42,2010,1.8,4.8,37.5,0.0,0.1,0.0,0.9,1.1,81.8,4.5
43,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2010,0.6,1.5,41.2,0.1,0.3,33.3,0.1,0.2,50.0,1.5
45,2010,3.1,8.3,37.7,1.9,5.1,36.3,1.3,1.8,74.3,9.4
46,2010,1.5,3.8,39.5,0.0,0.1,0.0,0.9,1.5,60.0,3.9
47,2010,1.3,2.8,46.2,0.0,0.0,0.0,0.2,0.3,75.0,2.8
48,2010,3.4,9.4,35.4,0.5,2.1,21.4,1.6,2.2,73.3,8.8
49,2010,6.2,12.9,48.2,0.1,0.7,11.1,3.2,5.5,58.3,15.8
50,2010,2.4,6.4,37.5,1.5,4.5,34.3,0.3,0.5,62.5,6.7
51,2010,0.4,3.0,13.3,0.4,2.4,16.7,0.6,0.8,75.0,1.8
52,2010,3.9,9.1,43.3,0.0,0.0,0.0,2.8,4.3,65.4,10.7
53,2010,1.2,3.4,34.5,0.7,2.0,35.3,0.7,0.8,85.7,3.8
54,2010,0.8,2.3,33.3,0.2,0.4,42.9,0.8,1.1,68.4,2.5
55,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2010,3.3,6.3,52.4,0.1,0.3,50.0,2.3,2.8,83.6,9.1
57,2010,0.5,0.9,57.1,0.0,0.0,0.0,0.7,1.3,55.0,1.8
58,2010,0.7,2.4,29.5,0.0,0.3,0.0,0.6,0.7,76.9,2.0
59,2010,7.2,17.6,41.0,1.0,3.8,26.3,5.5,7.7,71.4,20.9
60,2010,0.5,1.5,33.3,0.1,0.6,20.0,0.0,0.2,0.0,1.1
61,2010,1.1,3.5,31.3,0.1,0.8,13.3,0.7,0.9,77.8,3.1
62,2010,2.6,8.6,31.0,0.9,3.2,29.2,2.0,2.6,77.4,8.3
63,2010,2.3,4.7,48.8,0.9,1.7,56.7,0.7,0.9,81.3,6.2
64,2010,1.6,4.4,36.9,1.1,3.1,35.6,0.5,0.7,71.4,4.9
65,2010,0.7,2.4,31.1,0.2,0.6,25.0,0.2,0.3,60.0,1.8
66,2010,1.9,5.2,36.9,0.0,0.0,0.0,0.8,1.1,72.2,4.7
67,2010,3.7,7.7,48.3,0.1,0.3,33.3,1.8,3.2,57.4,9.4
68,2010,1.9,4.6,42.4,0.1,0.8,20.0,1.7,2.9,59.6,5.8
69,2010,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2010,0.5,2.0,26.3,0.1,0.7,7.7,0.5,0.8,60.0,1.6
71,2010,2.2,5.7,38.6,0.0,0.2,0.0,0.6,0.7,78.6,5.0
72,2010,2.8,7.3,38.1,0.1,0.1,33.3,0.8,1.7,47.1,6.5
73,2010,2.0,6.2,33.1,0.8,3.3,22.7,0.6,1.1,52.4,5.4
74,2010,0.7,2.0,31.7,0.2,0.6,33.3,0.5,0.7,69.2,1.9
75,2010,1.8,6.9,25.4,0.7,3.0,22.0,1.4,2.0,68.3,5.5
76,2010,3.8,12.3,30.5,1.9,6.5,28.7,2.6,3.5,74.6,12.0
77,2010,4.5,10.1,44.1,0.1,0.3,28.6,0.9,1.1,78.3,9.9
78,2010,0.3,1.4,20.0,0.0,0.0,0.0,0.4,0.9,50.0,1.0
79,2010,0.3,0.7,42.9,0.1,0.4,25.0,0.4,0.8,50.0,1.1
80,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2010,2.8,8.4,32.7,1.4,4.4,33.0,0.2,0.3,83.3,7.2
82,2010,4.4,9.9,44.2,0.6,1.2,44.0,2.6,3.6,72.2,11.9
83,2010,1.9,6.9,27.4,0.3,1.0,29.4,1.9,2.8,68.8,6.0
84,2010,1.1,2.4,43.8,0.0,0.0,0.0,0.3,0.8,41.2,2.5
85,2010,1.6,5.2,31.5,0.6,1.4,42.1,1.1,2.6,44.4,5.0
86,2010,0.5,1.4,34.8,0.0,0.2,0.0,0.1,0.4,33.3,1.1
87,2010,3.5,11.2,31.3,0.9,3.2,27.5,1.3,1.8,72.4,9.2
88,2010,3.0,8.2,35.8,0.9,2.2,40.9,1.1,1.8,60.0,7.8
89,2010,0.8,2.9,28.1,0.4,1.6,25.8,0.7,0.8,76.5,2.6
90,2010,3.4,8.3,41.3,0.6,1.4,38.5,0.8,1.2,66.7,8.2
91,2010,8.1,13.5,60.0,0.0,0.1,0.0,4.2,6.2,67.2,20.4
92,2010,1.8,5.2,35.7,1.4,3.1,46.6,0.6,1.2,50.0,5.7
93,2010,1.3,3.1,41.3,0.0,0.0,0.0,0.5,0.9,55.6,3.1
94,2010,0.6,2.1,28.2,0.1,0.3,16.7,0.6,0.8,75.0,1.8
95,2010,1.0,4.0,25.0,0.7,1.7,40.0,0.0,0.0,0.0,2.7
96,2010,2.2,5.8,38.8,0.3,0.7,42.9,0.2,0.8,31.3,5.0
97,2010,1.5,5.0,30.0,0.0,0.2,0.0,0.6,0.7,87.5,3.6
98,2010,3.3,9.8,33.7,0.3,1.9,16.2,0.7,1.1,66.7,7.6
99,2010,0.3,1.6,17.9,0.1,0.3,33.3,0.4,0.4,100.0,1.1
100,2010,1.6,6.2,25.8,1.1,3.0,35.6,0.8,1.2,66.7,5.0
101,2010,1.7,7.2,23.6,0.6,3.0,20.0,0.9,1.4,65.5,5.0
102,2010,2.2,9.3,24.2,0.1,0.7,7.1,2.4,4.2,57.1,7.0
103,2010,1.1,4.0,28.4,0.2,0.5,44.4,0.8,1.1,76.2,3.3
104,2010,3.0,9.3,32.3,0.1,1.4,10.0,1.6,2.7,57.9,7.7
105,2010,0.6,3.8,16.7,0.2,0.7,21.4,0.9,1.2,73.9,2.3
